PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_17.pdb,-14.522852,7.0,4.0,0.571429,5FS0_5JC.pdb_ALA158_5JC_Packing_score:-1.094124_Hbond_score:0.000000
PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_18.pdb,-13.966065,7.0,4.0,0.571429,3OAP_9CR.pdb_ALA272_9CR_Packing_score:-1.030193_Hbond_score:0.000000
PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_19.pdb,-9.235445,6.0,2.0,0.333333,5ZGH_ZEX.pdb_ALA158_ZEX_Packing_score:-1.063228_Hbond_score:0.000000
PV-002951620122_4,4zzi_receptor_only_PV-002951620122_4_6.pdb,-9.356316,5.0,2.0,0.4,6LU1_BCR.pdb_ALA211_BCR_Packing_score:-1.152859_Hbond_score:0.000000
PV-002951620122_4,4zzi_receptor_only_PV-002951620122_4_7.pdb,-9.658319,8.0,3.0,0.375,2MVV_SXR.pdb_ALA65_SXR_Packing_score:-1.872100_Hbond_score:0.000000
PV-002951620122_4,4zzi_receptor_only_PV-002951620122_4_8.pdb,-11.265022,5.0,1.0,0.2,6ANF_B0I.pdb_ALA9_B0I_Packing_score:-1.724735_Hbond_score:0.000000
PV-002951620122_4,4zzi_receptor_only_PV-002951620122_4_9.pdb,-9.264228,6.0,1.0,0.166667,6ANF_B0I.pdb_ALA9_B0I_Packing_score:-1.402019_Hbond_score:0.000000
PV-002951620122_5,4zzi_receptor_only_PV-002951620122_5_10.pdb,-11.139409,7.0,1.0,0.142857,5KDZ_ANN.pdb_ALA248_ANN_Packing_score:-1.367448_Hbond_score:0.000000
PV-002951620122_5,4zzi_receptor_only_PV-002951620122_5_11.pdb,-10.05994,7.0,3.0,0.428571,4EGP_FIV.pdb_ALA248_FIV_Packing_score:-1.317819_Hbond_score:0.000000
PV-002951620122_5,4zzi_receptor_only_PV-002951620122_5_12.pdb,-12.110873,4.0,2.0,0.5,7B9X_T52.pdb_ALA923_T52_Packing_score:-2.449201_Hbond_score:0.000000
PV-002951620122_5,4zzi_receptor_only_PV-002951620122_5_13.pdb,-11.656936,4.0,2.0,0.5,2P85_IND.pdb_ALA301_IND_Packing_score:-1.061068_Hbond_score:0.000000
PV-002951620122_5,4zzi_receptor_only_PV-002951620122_5_14.pdb,-12.387989,7.0,1.0,0.142857,1ODO_HEM.pdb_ALA360_HEM_Packing_score:-1.184655_Hbond_score:0.000000
PV-002951620122_5,4zzi_receptor_only_PV-002951620122_5_15.pdb,-9.275436,7.0,2.0,0.285714,5GN9_6Y0.pdb_ALA216_6Y0_Packing_score:-1.522086_Hbond_score:0.000000
PV-002951620122_6,4zzi_receptor_only_PV-002951620122_6_2.pdb,-13.002777,8.0,4.0,0.5,7KVN_X6V.pdb_ALA305_X6V_Packing_score:-1.217302_Hbond_score:0.000000
PV-002951620122_6,4zzi_receptor_only_PV-002951620122_6_3.pdb,-11.442306,9.0,3.0,0.333333,5U6U_81M.pdb_ALA248_81M_Packing_score:-1.459039_Hbond_score:0.000000
PV-002951620122_6,4zzi_receptor_only_PV-002951620122_6_4.pdb,-12.552864,6.0,3.0,0.5,2PRH_238.pdb_ALA59_238_Packing_score:-1.846990_Hbond_score:0.000000
PV-002951620122_6,4zzi_receptor_only_PV-002951620122_6_5.pdb,-12.05781,8.0,4.0,0.5,6LY5_CLA.pdb_ALA153_CLA_Packing_score:-1.069949_Hbond_score:0.000000
PV-002951620122_6,4zzi_receptor_only_PV-002951620122_6_6.pdb,-13.039434,7.0,3.0,0.428571,4EGP_FIV.pdb_ALA248_FIV_Packing_score:-1.345167_Hbond_score:0.000000
PV-002951620122_6,4zzi_receptor_only_PV-002951620122_6_7.pdb,-12.690561,8.0,3.0,0.375,6ANF_B0I.pdb_ALA9_B0I_Packing_score:-1.735847_Hbond_score:0.000000
PV-002951620122_6,4zzi_receptor_only_PV-002951620122_6_8.pdb,-12.931695,7.0,3.0,0.428571,2YK3_HEC.pdb_ALA25_HEC_Packing_score:-1.431019_Hbond_score:0.000000
PV-002951620122_6,4zzi_receptor_only_PV-002951620122_6_9.pdb,-10.900971,7.0,3.0,0.428571,6ANF_B0I.pdb_ALA9_B0I_Packing_score:-1.607770_Hbond_score:0.000000
PV-002951620122_6,4zzi_receptor_only_PV-002951620122_6_10.pdb,-12.083122,7.0,3.0,0.428571,4EGP_FIV.pdb_ALA248_FIV_Packing_score:-1.317819_Hbond_score:0.000000
PV-002951620122_6,4zzi_receptor_only_PV-002951620122_6_11.pdb,-12.696734,8.0,3.0,0.375,7KVI_X7P.pdb_ALA305_X7P_Packing_score:-1.344792_Hbond_score:0.000000
PV-002951620122_6,4zzi_receptor_only_PV-002951620122_6_12.pdb,-12.84476,8.0,3.0,0.375,7B9X_T52.pdb_ALA923_T52_Packing_score:-2.449201_Hbond_score:0.000000
PV-002951620122_6,4zzi_receptor_only_PV-002951620122_6_13.pdb,-11.872333,8.0,4.0,0.5,2P85_IND.pdb_ALA301_IND_Packing_score:-1.061068_Hbond_score:0.000000
PV-002951620122_6,4zzi_receptor_only_PV-002951620122_6_14.pdb,-10.551015,9.0,3.0,0.333333,4XK8_CLA.pdb_ALA485_CLA_Packing_score:-1.367516_Hbond_score:0.000000
PV-002951620122_6,4zzi_receptor_only_PV-002951620122_6_15.pdb,-11.109023,8.0,4.0,0.5,5GN9_6Y0.pdb_ALA216_6Y0_Packing_score:-1.522086_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_4.pdb,-10.10695,6.0,3.0,0.5,5UVB_8QM.pdb_ALA248_8QM_Packing_score:-1.556449_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_5.pdb,-10.157114,5.0,2.0,0.4,6LU1_BCR.pdb_ALA211_BCR_Packing_score:-1.152859_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_6.pdb,-10.525175,6.0,3.0,0.5,6LY5_CLA.pdb_ALA153_CLA_Packing_score:-1.069949_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_7.pdb,-10.131809,6.0,1.0,0.166667,6O5H_LNJ.pdb_ALA137_LNJ_Packing_score:-1.159306_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_8.pdb,-10.57894,7.0,4.0,0.571429,6C2D_EH1.pdb_ALA248_EH1_Packing_score:-1.463173_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_9.pdb,-10.746496,6.0,2.0,0.333333,4EGP_FIV.pdb_ALA248_FIV_Packing_score:-1.345167_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_10.pdb,-9.313268,5.0,2.0,0.4,5DRO_ZH2.pdb_ALA181_ZH2_Packing_score:-1.389495_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_11.pdb,-9.565004,5.0,1.0,0.2,3JAF_IVM.pdb_ALA304_IVM_Packing_score:-2.177273_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_12.pdb,-9.932715,6.0,2.0,0.333333,3V7W_ZAS.pdb_ALA162_ZAS_Packing_score:-1.506703_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_13.pdb,-10.427585,8.0,4.0,0.5,6ANF_B0I.pdb_ALA9_B0I_Packing_score:-2.137581_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_14.pdb,-9.632055,4.0,1.0,0.25,5GWE_GWM.pdb_ALA292_GWM_Packing_score:-1.234830_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_15.pdb,-10.358403,6.0,4.0,0.666667,6ANF_B0I.pdb_ALA9_B0I_Packing_score:-1.607770_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_16.pdb,-11.275867,6.0,3.0,0.5,7KVI_X7P.pdb_ALA305_X7P_Packing_score:-1.344792_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_17.pdb,-10.763018,5.0,2.0,0.4,7B9X_T52.pdb_ALA923_T52_Packing_score:-2.449201_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_18.pdb,-11.190945,8.0,2.0,0.25,2P85_IND.pdb_ALA301_IND_Packing_score:-1.203112_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_19.pdb,-10.743498,7.0,3.0,0.428571,6UNL_QDJ.pdb_ALA305_QDJ_Packing_score:-1.304730_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_20.pdb,-10.717497,5.0,2.0,0.4,3EBS_N4E.pdb_ALA301_N4E_Packing_score:-1.461005_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_21.pdb,-9.817372,7.0,1.0,0.142857,5E58_CPZ.pdb_ALA298_CPZ_Packing_score:-1.749623_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_22.pdb,-10.551453,6.0,3.0,0.5,4EGP_FIV.pdb_ALA248_FIV_Packing_score:-1.317819_Hbond_score:0.000000
PV-002951604568_6,4zzi_receptor_only_PV-002951604568_6_1.pdb,-15.088153,9.0,2.0,0.222222,6D4Q_FWG.pdb_ALA145_FWG_Packing_score:-3.276768_Hbond_score:0.000000
PV-002951604568_7,4zzi_receptor_only_PV-002951604568_7_0.pdb,-11.287064,6.0,1.0,0.166667,6WQH_4KZ.pdb_ALA601_4KZ_Packing_score:-1.585057_Hbond_score:0.000000
PV-002951604568_7,4zzi_receptor_only_PV-002951604568_7_1.pdb,-10.282835,10.0,1.0,0.1,4NJU_TPV.pdb_ALA28_TPV_Packing_score:-1.103937_Hbond_score:0.000000
PV-002951604568_8,4zzi_receptor_only_PV-002951604568_8_0.pdb,-11.183054,9.0,1.0,0.111111,3SPK_TPV.pdb_ALA28_TPV_Packing_score:-1.018939_Hbond_score:0.000000
PV-002951604568_9,4zzi_receptor_only_PV-002951604568_9_0.pdb,-12.324672,8.0,1.0,0.125,6JMD_BVO.pdb_ALA59_BVO_Packing_score:-2.010615_Hbond_score:0.000000
PV-002951604568_10,4zzi_receptor_only_PV-002951604568_10_0.pdb,-10.760184,9.0,1.0,0.111111,1XJZ_HEM.pdb_ALA139_HEM_Packing_score:-1.657747_Hbond_score:0.000000
PV-003670487387_1,4zzi_receptor_only_PV-003670487387_1_0.pdb,-10.77816,9.0,2.0,0.222222,6L7P_SQD.pdb_ALA377_SQD_Packing_score:-1.664340_Hbond_score:0.000000
PV-003670487387_3,4zzi_receptor_only_PV-003670487387_3_0.pdb,-9.937818,11.0,2.0,0.181818,6MN2_COA.pdb_ALA31_COA_Packing_score:-1.484208_Hbond_score:0.000000
